"address","attributes","business_id","categories","city","hours","is_open","latitude","longitude","name","neighborhood","postal_code","review_count","stars","state","type"
"4190 S Rainbow Blvd, Ste 1","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: False,WiFi: no","XDYCIRENiT2doRZgwNJ3SA","Restaurants,Mexican","Las Vegas","Monday 9:0-9:0,Tuesday 9:0-9:0,Wednesday 9:0-9:0,Thursday 9:0-9:0,Friday 9:0-9:0,Saturday 9:0-9:0,Sunday 9:0-9:0",1,36.1125455098,-115.242615242,"Pepe's Tacos","Spring Valley",89103,158,2.5,"NV","business"
"719 N Nellis Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: True,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WiFi: no","LA9KIu-g3VaoFQsYHL2yRA","Japanese,Restaurants","Las Vegas","",0,36.1762837,-115.0622524,"The Teriyaki Company","Sunrise",89110,13,3.5,"NV","business"
"5643 Centennial Center Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","zd4UKCoCc6P1305dummwyQ","Restaurants,Indian","Las Vegas","",0,36.2638103,-115.256869,"Indian Curry Bowl","Centennial",89149,42,3,"NV","business"
"6371 Centennial Center Bl","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","ZXfMiPsPv-cH7GMQ-5-mhA","Steakhouses,Restaurants","Las Vegas","Monday 9:0-9:0,Tuesday 9:0-9:0,Wednesday 9:0-9:0,Thursday 9:0-9:0,Friday 9:0-9:0,Saturday 9:0-9:0,Sunday 9:0-9:0",1,36.2739112,-115.2692364,"Montana Meat Company","Centennial",89149,136,3.5,"NV","business"
"7750 S Jones Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True},HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","atVh8viqTj-sqDJ35tAYVg","Breakfast & Brunch,Diners,Restaurants,Burgers","Las Vegas","Monday 7:30-16:0,Tuesday 7:30-16:0,Wednesday 7:30-16:0,Thursday 7:30-16:0,Friday 7:30-16:0,Saturday 7:0-15:0,Sunday 7:0-15:0",1,36.0484755,-115.2243771,"Beach Cafe","Southwest",89139,232,3.5,"NV","business"
"Texas Station Casino, 2101 Texas Star Ln","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BYOB: False,BYOBCorkage: yes_free,BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,Corkage: False,DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,Open24Hours: True,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","NGp1HTYrPg3pMP-tXeLf-g","American (Traditional),Restaurants,Fast Food,Burgers","Las Vegas","Monday 0:0-0:0,Tuesday 0:0-0:0,Wednesday 0:0-0:0,Thursday 0:0-0:0,Friday 0:0-0:0,Saturday 0:0-0:0,Sunday 0:0-0:0",1,36.1974092,-115.1913849,"Fatburger","",89032,12,3,"NV","business"
"4190 S Rainbow Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: False,WiFi: no","7gIK3en6jVyiColBvlHNPA","Restaurants,Pizza","Las Vegas","Monday 11:0-21:0,Tuesday 11:0-21:0,Wednesday 11:0-21:0,Thursday 11:0-21:0,Friday 11:0-21:0,Saturday 11:0-21:0,Sunday 11:0-21:0",0,36.1125192,-115.2426053,"Noble Roman's Take-n-Bake Pizza","Spring Valley",89103,4,3,"NV","business"
"7010 N Durango Dr, Ste 140","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},ByAppointmentOnly: False,Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: free","b1WGIdd_oSwGYZtC769Shw","Juice Bars & Smoothies,Food,Breakfast & Brunch,Sandwiches,American (New),Restaurants","Las Vegas","Monday 7:0-21:0,Tuesday 7:0-21:0,Wednesday 7:0-21:0,Thursday 7:0-21:0,Friday 7:0-21:0,Saturday 7:0-21:0,Sunday 7:0-21:0",1,36.2884223309,-115.286549547,"Rachel's Kitchen","Centennial",89149,268,4,"NV","business"
"3318 E Flamingo Rd, Ste B","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: True,GoodForKids: True,HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: free,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","LsXnqT4WACxF9XyWCu48Nw","Sandwiches,Restaurants,Delis","Las Vegas","Monday 9:0-18:0,Tuesday 9:0-18:0,Wednesday 9:0-18:0,Thursday 9:0-18:0,Friday 9:0-18:0,Saturday 10:0-16:0",1,36.1155994,-115.102283,"George's Italian Deli","Eastside",89121,42,4.5,"NV","business"
"4825 S Rainbow Blvd, Ste 204-205","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","0nlocywsFHQmEt8_xbHNiw","Restaurants,Chinese","Las Vegas","Monday 11:0-21:30,Tuesday 11:0-21:30,Wednesday 11:0-21:30,Thursday 11:0-21:30,Friday 11:0-21:30,Saturday 12:0-21:30,Sunday 12:0-21:30",0,36.1008769,-115.2445968,"Long Jin Chinese Cuisine","Spring Valley",89103,84,3.5,"NV","business"
"1675 Industrial Rd","BusinessAcceptsCreditCards: True,RestaurantsPriceRange2: 2,Alcohol: full_bar,BikeParking: True,Caters: True,HasTV: True,OutdoorSeating: True,RestaurantsDelivery: True,RestaurantsReservations: True,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},RestaurantsAttire: casual,RestaurantsGoodForGroups: True,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},DriveThru: False","ylwIzIHOjk5ECMoD6Af-cg","Food Delivery Services,Caterers,Restaurants,Food,Seafood,Burgers,Breakfast & Brunch,Event Planning & Services","Las Vegas","Monday 11:0-23:0,Tuesday 11:0-23:0,Wednesday 11:0-23:0,Thursday 11:0-23:0,Friday 11:0-23:0,Saturday 11:0-23:0,Sunday 11:0-23:0",1,36.1511093,-115.159878,"Dish Function All Chefs","Downtown",89102,10,5,"NV","business"
"4811 S Rainbow Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsBitcoin: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","DKXUkIrFnMUMF535gf-dPA","Mexican,Event Planning & Services,Caterers,Restaurants","Las Vegas","Monday 11:0-21:0,Tuesday 11:0-21:0,Wednesday 11:0-21:0,Thursday 11:0-21:0,Friday 11:0-22:0,Saturday 11:0-22:0",1,36.10100467,-115.243461022,"Frijoles & Frescas Grilled Tacos","Spring Valley",89103,120,4.5,"NV","business"
"4321 W Flamingo Rd","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BYOB: False,BYOBCorkage: no,BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True},Caters: False,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: dressy,RestaurantsCounterService: True,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 3,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","D_mVIUu5XyrHz-7U_z_pDg","Restaurants,Italian","Las Vegas","Tuesday 17:30-22:0,Wednesday 17:30-22:0,Thursday 17:30-22:0,Friday 17:30-23:0,Saturday 17:30-23:0",1,36.114483,-115.194814,"Nove Italiano","",89103,423,4,"NV","business"
"151 N Nellis Blvd","Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},NoiseLevel: loud,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: True,WiFi: no","BjbR39fp7BnurXAq9gNNEg","Chinese,Restaurants","Las Vegas","",0,36.162543,-115.0625883,"China Olive","Sunrise",89110,8,1.5,"NV","business"
"3700 W Flamingo Rd","AgesAllowed: 21plus,Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False},BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},CoatCheck: False,GoodForDancing: True,HappyHour: False,HasTV: False,Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: loud,OutdoorSeating: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 3,RestaurantsReservations: True,Smoking: yes,WheelchairAccessible: True","939j88ceB05Te3D7kQPwSA","Bars,Nightlife,Restaurants,Dance Clubs,Lounges,Steakhouses","Las Vegas","Monday 20:0-2:0,Tuesday 20:0-2:0,Wednesday 20:0-2:0,Thursday 20:0-2:0,Friday 20:0-3:0,Saturday 20:0-3:0,Sunday 20:0-2:0",1,36.1162803216,-115.186104336,"VooDoo Rooftop Nightclub & Lounge","",89103,433,3.5,"NV","business"
"2400 N Rancho","BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: loud,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsGoodForGroups: False,RestaurantsReservations: False,RestaurantsTableService: False","mls_XAqNbqgGHvaXvNcFyg","Restaurants,Burgers","Las Vegas","",0,36.2226423471,-115.175014169,"Smashburger","",89032,6,3.5,"NV","business"
"1910 Village Ctr Cir","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","rquarcYSOS9PIstXZAP_kA","Mexican,Restaurants","Las Vegas","Monday 10:0-21:0,Tuesday 10:0-21:0,Wednesday 10:0-21:0,Thursday 10:0-21:0,Friday 10:0-21:0,Saturday 10:0-21:0,Sunday 10:0-18:0",0,36.1931903,-115.3037626,"Chronic Tacos","Summerlin",89134,52,3,"NV","business"
"377 N Nellis Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: no","DDs5YMhAjnP6oA5-eGw_TQ","Restaurants,Fast Food,American (Traditional)","Las Vegas","",1,36.1700919,-115.062698,"Sonic Drive-In","Sunrise",89110,17,2,"NV","business"
